timestamp,meta_site,meta_sex,meta_n_participants,meta_n_asd,meta_n_td,meta_eval_strategy,meta_n_folds,params_ae1_input_dim,params_ae1_hidden_dim,params_ae1_latent_dim,params_ae1_input_dropout,params_ae1_hidden_dropout,params_ae1_alpha,params_ae1_epochs,params_ae1_lr,params_ae1_weight_decay,params_ae1_clf_weight_decay,params_ae2_epochs,params_ae2_stopped_epoch,params_ae2_patience,params_ae2_lr,params_ae2_weight_decay,params_ae2_factor,params_ae2_scheduler_patience,params_gcn_hidden_dim,params_gcn_dropout,params_gcn_lr,params_gcn_weight_decay,params_gcn_epochs,params_gcn_stopped_epoch,params_gcn_best_epoch,params_gcn_patience,params_gcn_factor,params_gcn_scheduler_patience,params_gcn_graph,params_gcn_sim_percentile,params_gcn_k,metric_acc,metric_auc,metric_f1,metric_sens,metric_spec,metric_std_acc,metric_std_auc,metric_std_f1,metric_std_sens,metric_std_spec,cfg_notes
2026-02-10 14:35:59,ALL,ALL,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6554378812175305,0.7255001699120254,0.6054335664331953,0.5623704652740719,0.7505630273106333,,,,,,"old, loso"
2026-02-11 14:23:31,ALL,ALL,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6617520306915994,0.7230061929167408,0.6255333310536401,0.6049825540376426,0.711528456470317,,,,,,"old, loso"
2026-02-11 14:58:34,ALL,ALL,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6839886950332522,0.7514593592083392,0.6673988684609329,0.6609217327368617,0.7025769128778706,,,,,,"old, loso, nested gridsearchcv"
2026-02-11 16:13:03,ALL,ALL,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6533905294430452,0.7295771266855311,0.6277493561168208,0.6252283482344999,0.6835784351687224,,,,,,"old, loso, nested gridsearchcv"
2026-02-26 18:28:29,ALL,ALL,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6689997282790499,0.7324785235411417,0.6529587608697011,0.6620836070270747,0.6666224002475712,,,,,,"old, loso, nested gridsearchcv"
2026-03-11 23:53:11,NYU,ALL,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7027027010917664,0.8422619104385376,0.6666666865348816,0.6875,0.7142857313156128,,,,,,
2026-03-12 00:02:20,NYU,Female,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.875,0.9166666269302368,0.800000011920929,1.0,0.8333333134651184,,,,,,
2026-03-12 00:03:32,NYU,Male,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.699999988079071,0.71875,0.6896551847457886,0.7142857313156128,0.6875,,,,,,
2026-03-12 00:29:42,ALL,Male,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7575757503509521,0.8639706373214722,0.7647058963775635,0.7647058963775635,0.75,,,,,,
2026-03-12 00:31:14,ALL,Female,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7878788113594055,0.8384615182876587,0.695652186870575,0.6153846383094788,0.8999999761581421,,,,,,
2026-03-12 00:34:33,ALL,Mixed,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6060606241226196,0.614814817905426,0.4799999892711639,0.4000000059604645,0.7777777910232544,,,,,,
2026-03-12 02:34:19,ALL,ALL,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6272727251052856,0.6820589303970337,0.6168224215507507,0.6226415038108826,0.6315789222717285,,,,,,before site id one-hot encoding + stratification
2026-03-12 12:59:37,ALL,Female,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7272727489471436,0.7653845548629761,0.6086956262588501,0.5384615659713745,0.8500000238418579,,,,,,after site id one-hot encoding + stratification
2026-03-12 13:05:17,ALL,Male,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666865348816,0.716911792755127,0.6451612710952759,0.625,0.7058823704719543,,,,,,after site id one-hot encoding + stratification
2026-03-12 13:06:35,ALL,Mixed,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666865348816,0.7218044996261597,0.5925925970077515,0.5714285969734192,0.7368420958518982,,,,,,after site id one-hot encoding + stratification
2026-03-12 13:18:21,ALL,ALL,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6818181872367859,0.7637372016906738,0.6818181872367859,0.7075471878051758,0.6578947305679321,,,,,,after site id one-hot encoding + stratification
2026-03-12 13:37:44,NYU,Male,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666865348816,0.8035714626312256,0.6666666865348816,0.7142857313156128,0.625,,,,,,after site id one-hot encoding + stratification
2026-03-12 13:39:27,NYU,Female,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.875,0.9166666269302368,0.800000011920929,1.0,0.8333333134651184,,,,,,after site id one-hot encoding + stratification
2026-03-12 13:40:26,NYU,ALL,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6756756901741028,0.8065475821495056,0.625,0.625,0.7142857313156128,,,,,,after site id one-hot encoding + stratification
2026-03-12 15:44:48,NYU,Male,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.577471274137497,0.6924221813678741,0.5958924710750579,0.6868131816387176,0.4816666722297668,,,,,,"nested cv, optuna, stratified k-fold"
2026-03-12 15:59:36,NYU,Female,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6178571522235871,0.8066666603088379,0.3555555641651153,0.5,0.6933333396911621,,,,,,"nested cv, optuna, stratified k-fold"
2026-03-12 16:13:27,NYU,ALL,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6743243098258972,0.7348809361457824,0.6193896472454071,0.6350000023841857,0.7047619223594666,0.08067466,0.100383036,0.11769888,0.15235649,0.03563483,"nested cv, optuna, stratified k-fold"
2026-03-12 18:20:12,ALL,ALL,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6745454549789429,0.7447534084320069,0.6623870968818665,0.6641509532928467,0.6842105150222778,0.03979284,0.050997168,0.044030547,0.055524305,0.044034738,"nested cv, optuna, stratified k-fold"
2026-03-12 23:19:02,ALL,Female,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6382575750350952,0.6809143185615539,0.582557326555252,0.6423077046871185,0.6384210467338562,0.0729597,0.054952662,0.061813522,0.111206405,0.16045815,"nested cv, optuna, stratified k-fold"
2026-03-13 00:03:38,ALL,Male,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6515151500701905,0.6909477114677429,0.6778215646743775,0.6986928224563599,0.5975000083446502,0.10130009,0.10955031,0.09675606,0.110114716,0.11333334,"nested cv, optuna, stratified k-fold"
2026-03-13 00:17:23,ALL,Mixed,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6992424249649047,0.7766013026237488,0.6588226199150086,0.6533333480358123,0.7392156958580017,0.024596438,0.026578678,0.058080837,0.15434448,0.113702945,"nested cv, optuna, stratified k-fold"
2026-03-13 02:03:13,ALL,Male,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.670484742292991,0.6778536416017092,0.6792465700553014,0.7188967947776501,0.5724358994227189,0.17164162,0.18103129,0.15251255,0.17861621,0.29780868,"nested cv, optuna, leave one site out"
2026-03-14 01:48:08,NYU,ALL,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5675675868988037,0.4523809552192688,0.2000000029802322,0.125,0.9047619104385376,,,,,,default hyperparameters
2026-03-14 01:55:16,ALL,Male,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5757575631141663,0.6727941036224365,0.6666666865348816,0.875,0.294117659330368,,,,,,default hyperparameters
2026-03-14 01:57:27,ALL,Female,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6060606241226196,0.6807692050933838,0.4799999892711639,0.4615384638309479,0.699999988079071,,,,,,default hyperparameters
2026-03-14 02:00:16,ALL,Mixed,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4848484992980957,0.5074074268341064,0.0,0.0,0.8888888955116272,,,,,,default hyperparameters
2026-03-14 02:02:48,ALL,ALL,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5409091114997864,0.5927672982215881,0.551111102104187,0.5849056839942932,0.5,,,,,,default hyperparameters
2026-03-14 02:47:31,NYU,ALL,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5815315246582031,0.5591071367263794,0.1829233542084694,0.1133333340287208,0.9333333373069764,0.0448305660763085,0.0410884635993876,0.1123564329471432,0.0808698366167943,0.054294064625685,"default hyperparameters, nested CV"
2026-03-14 02:53:17,ALL,Male,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6136363625526429,0.68206307888031,0.6759174823760986,0.7722222208976746,0.4433333396911621,0.0586356961302715,0.0655999717195598,0.0508676157463988,0.1320723022197177,0.1632621072096565,"default hyperparameters, nested CV"
2026-03-14 03:02:15,ALL,Female,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5587121248245239,0.5363024711608887,0.1932709485292434,0.1390609428286552,0.8272681593894958,0.0591685599141698,0.1260829932450776,0.0618254393177445,0.060875156488963,0.1002762185772058,"default hyperparameters, nested CV"
2026-03-14 03:03:16,ALL,Mixed,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5464015126228332,0.5507270336151123,0.4790462374687195,0.4589743673801422,0.6214585542678833,0.069187129833799,0.0524502529636733,0.0657588756517689,0.0880988595915142,0.0560551684991586,"default hyperparameters, nested CV"
2026-03-14 03:08:37,ALL,ALL,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5754545569419861,0.5872904300689697,0.5363598942756653,0.5094856977462768,0.6370173573493958,0.0544127323565458,0.0558249581789774,0.0447057618042135,0.0588949525665393,0.1182838318014375,"default hyperparameters, nested CV"
2026-03-14 14:45:02,NYU,ALL,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6471471309661865,0.6957539558410645,0.5456689417362213,0.4958333373069763,0.761904776096344,0.0978167918395064,0.1493657134875188,0.1157369989460827,0.125346748073623,0.1166423617515339,nested CV with Optuna TPE tuning + SelectKBest feature selection
2026-03-14 15:07:01,ALL,Male,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6433712124824524,0.7238242864608765,0.6664612650871277,0.6745098114013672,0.6150910437107087,0.0692765111534997,0.0714965944787475,0.0600867037469558,0.0430207380184568,0.1147559411548297,nested CV with Optuna TPE tuning + SelectKBest feature selection
2026-03-14 15:20:21,ALL,Female,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66875,0.7197170734405518,0.5352437376976014,0.4868131875991821,0.7872180461883544,0.0848064118129776,0.0710838786362114,0.1138338297555386,0.1097958246946224,0.0674725728238608,nested CV with Optuna TPE tuning + SelectKBest feature selection
2026-03-14 15:32:18,ALL,Mixed,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6553030371665954,0.6928072094917297,0.5979494452476501,0.5660197257995605,0.7241400122642517,0.1445936342519948,0.1326958393069261,0.1697142103044892,0.1751027825456008,0.1602896398035411,nested CV with Optuna TPE tuning + SelectKBest feature selection
2026-03-14 16:02:56,NYU,ALL,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6312312304973602,0.6813888788223267,0.5794167637825012,0.5975000023841858,0.6571428775787354,0.116835735072333,0.1491270799722781,0.13406055212338,0.1649810631769418,0.1321374866526735,"default hyperparameters, nested CV"
2026-03-14 16:03:34,ALL,ALL,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6709091067314148,0.7274802565574646,0.6602543711662292,0.6622520685195923,0.6789373755455017,0.0403497144330484,0.0266548032228031,0.0343414504331557,0.0279193118454595,0.063470127927083,nested CV with Optuna TPE tuning + SelectKBest feature selection (merged steps 3+4)
2026-03-14 16:15:26,ALL,Male,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6560606122016907,0.7387326240539551,0.6887001395225525,0.7222222328186035,0.5866666793823242,0.0486165526785562,0.0712404079932965,0.041046115450771,0.051967456625189,0.0946209635778618,"default hyperparameters, nested CV"
2026-03-14 16:32:58,ALL,Mixed,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6198863744735718,0.7280263423919677,0.579044634103775,0.595085471868515,0.650278651714325,0.0481355018359354,0.0264247072008462,0.0856761932427741,0.1817985972343792,0.0920272270173548,"default hyperparameters, nested CV"
2026-03-14 16:37:50,ALL,Female,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6814393997192383,0.7004525363445282,0.5852889657020569,0.5679320752620697,0.7550626516342163,0.1284280950163036,0.1801293234209075,0.1550914565828623,0.1511399730925197,0.1267544223237924,"default hyperparameters, nested CV"
2026-03-14 16:40:35,ALL,ALL,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6490909099578858,0.7266255021095276,0.6369834661483764,0.6376688480377197,0.6595789313316345,0.0336179501821742,0.0413816653620663,0.0209128797633323,0.0230771792089322,0.0732155408559916,"default hyperparameters, nested CV"
2026-03-14 17:20:30,ALL,ALL,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.666752790703493,0.7306256083881154,0.6559133845217088,0.6798999993240132,0.6504469952162575,0.0574331418383573,0.0628257437925198,0.0978850389652264,0.1313632273510252,0.0801200067225383,"LOSO CV, fixed hyperparameters from Step 3 median best params, SelectKBest feature selection"
2026-03-15 16:33:53,NYU,Mixed,184,79.0,,,3.0,19900,128,32,0.1,,,150,0.0005,0.0001,,,,50,,,,,16,0.1,0.0005,0.0001,200,,,,,,population,95.0,,0.6089370648066202,0.6419685085614523,0.3064832737048467,0.2032288759946823,0.9142857193946838,0.0393332092264707,0.054781207040375,0.0750845001897633,0.0612756491722982,0.0494871629808744,
2026-03-15 17:02:25,ALL,Female,163,530.0,570.0,,3.0,19900,128,32,0.1,,,150,0.0005,0.0001,,,,50,,,,,16,0.1,0.0005,0.0001,200,,,,,,population,95.0,,0.619528611501058,0.6362871130307516,0.5057056645552317,0.5014430085817972,0.6969697078069051,0.0398033133063709,0.0443224868678288,0.0291232837368493,0.1072321100344905,0.1320878438733637,
2026-03-15 17:04:18,ALL,Male,163,530.0,570.0,,3.0,19900,128,32,0.1,,,150,0.0005,0.0001,,,,50,,,,,16,0.1,0.0005,0.0001,200,,,,,,population,95.0,,0.5456790129343668,0.557481070359548,0.5535185237725576,0.561165859301885,0.5338461548089981,0.0470433754051388,0.0384306713672577,0.0801047480865145,0.2260526142977169,0.3027565672388188,
2026-03-15 17:13:22,ALL,Mixed,163,530.0,570.0,,3.0,19900,128,32,0.1,,,150,0.0005,0.0001,,,,50,,,,,16,0.1,0.0005,0.0001,200,,,,,,population,95.0,,0.5461279352506002,0.5310727953910828,0.4294819732507069,0.3733333349227905,0.6931034525235494,0.0246895951694847,0.0227011765556419,0.0547842070129396,0.0611010095262149,0.0059725749891843,
2026-03-15 17:23:19,ALL,Mixed,1100,530.0,570.0,,5.0,19900,128,32,0.1,,,150,0.0005,0.0001,,,,15,,,,,16,0.1,0.0005,0.0001,200,,,,,,population,95.0,,0.5327272772789001,0.5480469942092896,0.5214008033275604,0.5547169804573059,0.5122807025909424,0.0251852679094744,0.0279019625248463,0.0875045408255813,0.188254230734693,0.1684576031985478,
2026-03-15 21:40:03,NYU,Mixed,184,530.0,570.0,,3.0,19900,64,64,0.1472451862693919,,,150,0.0005169926736338,0.0002341406341479,,,,50,,,,,32,0.2979057784733607,0.00051530568894,0.0011024785013607,200,,,,,,population,95.0,,0.6195651888847351,0.6592525243759155,0.3269230723381042,0.2151898741722107,0.92380952835083,,,,,,
2026-03-16 02:02:03,NYU,Mixed,184,79.0,,,,19900,128,64,0.3582177374816339,,,150,0.000984126610813,3.175088264469003e-05,,,,50,,,,,64,0.2928624362764273,0.0003710739977846,0.0088399293178565,200,,,,,,population,95.0,,0.6065573692321777,0.6406593322753906,0.294117659330368,0.1923076957464218,0.9142857193946838,,,,,,
2026-03-17 01:34:40,NYU,Mixed,184,79.0,,,5.0,19900,295,213,0.0414553148618145,,,78,0.0039472919012394,2.419895986352195e-05,,,,20,,,,,103,0.23201774595114,0.0002748583226171,0.0003055386771873,191,,,,,,population,95.0,,0.5869369387626648,0.6074602961540222,0.5236808300018311,0.5466666698455811,0.6190476357936859,0.0314541986015382,0.0797944166556709,0.0760105236302231,0.1401735078319218,0.0796819132257244,
2026-03-17 18:27:05,NYU,Mixed,184,79.0,105.0,,5.0,19900,176,37,0.0619354663641534,,,216,0.0022896257226217,1.1925530143608092e-05,,,,10,,,,,80,0.3440845297936826,0.0003182404220767,8.544042488791837e-05,367,,,,,,population,95.0,,0.620120108127594,0.6517460346221924,0.5386456370353698,0.5208333373069763,0.6952381134033203,0.0781819649045519,0.0935550511938324,0.0993384244689121,0.1102396432176603,0.0712696602619768,
2026-03-17 18:53:42,NYU,Mixed,184,79.0,105.0,,5.0,19900,32,11,0.2448899319370153,,,282,0.0011691911486419,1.0653397481807347e-08,,,,9,,,,,128,0.2537653957700344,0.0040018331553217,3.46552537167783e-05,195,,,,,,population,95.0,,0.608858847618103,0.6597618877887725,0.5216897070407868,0.4950000047683716,0.6952381134033203,0.0767236421992663,0.1199943519263031,0.0871917511390679,0.0816241447205306,0.0883201708832854,
2026-03-17 21:04:14,NYU,Mixed,184,79.0,105.0,,5.0,19900,160,39,0.0201643546783163,,,240,0.0028052550771622,9.226326608518922e-08,,,,9,,,,,128,0.2412079586425339,0.0001596814073816,0.0001605452003262,154,,,,,,population,95.0,,0.6093093037605286,0.6280357003211975,0.5235109865665436,0.5083333373069763,0.6857143044471741,0.0790902170739491,0.1163862295883872,0.1118601877131115,0.1281546424029635,0.0485620877111194,
2026-03-17 21:28:28,NYU,Mixed,184,79.0,105.0,,5.0,19900,240,21,0.0148097579140845,,,181,0.0026411521955716,4.9450801370953255e-05,,,,6,,,,,48,0.438000055593683,0.0012901208060354,0.0007317800634678,159,,,,,,population,95.0,,0.592642629146576,0.627996027469635,0.5247489929199218,0.5333333373069763,0.6380952596664429,0.0549385433986201,0.0991257631706958,0.0786949466115942,0.1175561376708278,0.0645936150368276,
2026-03-17 21:53:28,ALL,Male,163,86.0,77.0,,5.0,19900,112,26,0.1278544587869138,,,244,0.0030151398386035,2.4416374303262043e-06,,,,19,,,,,32,0.1040705935643361,0.000188553715861,0.0008473238222406,316,,,,,,population,95.0,,0.5467803061008454,0.6245941996574402,0.5179308652877808,0.4777777850627899,0.6250000059604645,0.059722486435739,0.1047225237413381,0.0871590552452158,0.1437373671206487,0.1288841049490158,
2026-03-17 22:15:50,ALL,Female,163,64.0,99.0,,5.0,19900,96,16,0.0765212190005724,,,241,0.0023079286130813,6.91702991699745e-06,,,,15,,,,,80,0.4066477983851233,0.0001691093151666,0.003648385376281,101,,,,,,population,95.0,,0.6017045438289642,0.6491194427013397,0.4663960158824921,0.4551282078027725,0.7,0.0793504033097676,0.0964732879699033,0.0660319426358769,0.1214908478260323,0.1816590219020755,
2026-03-17 22:29:44,ALL,Mixed,163,75.0,88.0,,5.0,19900,144,37,0.1062499967038021,,,248,0.0028209908043652,1.6117650401781374e-05,,,,4,,,,,48,0.3689297531796396,0.00020076517455,0.0002437327558268,154,,,,,,population,95.0,,0.570643937587738,0.6208061218261719,0.5675300300121308,0.626666682958603,0.5248366177082062,0.0322281455525239,0.0890704743416617,0.0649768575642827,0.1236482501630677,0.0947058677704198,
2026-03-17 22:32:38,NYU,Mixed,184,79.0,105.0,,5.0,19900,96,58,0.0246297525833272,,,240,0.0047736547812128,5.987001148083998e-06,,,,3,,,,,64,0.5279814111046126,0.0001341278095802,0.0001068800804561,449,,,,,,population,95.0,,0.6363363265991211,0.6839484095573425,0.5566137611865998,0.5733333349227905,0.6857143044471741,0.0915517093294659,0.1182908569731392,0.1588236091034919,0.2262711029795733,0.0712696602619768,semi-supervised
2026-03-17 22:50:16,ALL,Mixed,1100,530.0,570.0,,5.0,19900,64,37,0.1158237774652021,,,275,0.0062040908395069,1.3067533441424602e-05,,,,9,,,,,80,0.2894575974678164,0.0012145976039258,0.0015964112731363,290,,,,,,population,95.0,,0.5481818199157715,0.5651770949363708,0.4291911542415619,0.3603773564100265,0.7228070259094238,0.0180906831906774,0.033988959271966,0.0577619013166524,0.0823298981733332,0.0846116204223999,
2026-03-17 23:09:23,ALL,Male,163,86.0,77.0,,5.0,19900,144,31,0.0294784331987323,,,205,0.0019272613404836,3.980125534071849e-06,,,,19,,,,,48,0.3855138291046543,0.0003507705243796,0.0045390654900545,490,,,,,,population,95.0,,0.5532197058200836,0.6335784196853638,0.5442832350730896,0.5117647171020507,0.5991666734218597,0.077767829707274,0.1101101736279441,0.0804245236612273,0.10782531574878,0.1416274482095146,semi-supervised
