timestamp,meta_site,meta_sex,meta_n_samples,meta_k_features,meta_learning_rate,meta_max_depth,meta_n_estimators,meta_subsample,meta_outer_cv_fold_count,meta_inner_cv_fold_count,meta_optuna_trials,metric_acc,metric_std_acc,metric_auc,metric_std_auc,metric_f1,metric_std_f1,metric_sens,metric_std_sens,metric_spec,metric_std_spec,cfg_notes,cfg_stage
2025-11-12 13:25:53,ALL,ALL,1100,1000,0.01,3,1000,0.7,5,None,None,0.6672727272727272,0.02496278221408359,0.74114531612049,0.02818404358752407,0.6440009844630648,0.024854422144302283,0.6245283018867924,0.027601394034580735,0.7070175438596491,0.037050372073584026,,baseline
2025-11-12 13:35:30,ALL,ALL,1100,1000,0.01,3,1200,0.7,5,None,,0.6681818181818182,0.022818000723656584,0.7418073485600796,0.029169882909000272,0.6445592916067986,0.02350024226506137,0.6245283018867924,0.027601394034580735,0.7087719298245615,0.03300857495127507,,baseline
2025-11-12 13:46:02,ALL,ALL,1100,1000,null,null,null,null,5,None,,0.6590909090909091,0.029457912265490268,0.7234028467394903,0.02628457424294385,0.6378506063381011,0.02673435218319577,0.6226415094339622,0.029230062990244648,0.6929824561403508,0.048682234826356495,,optimised
2025-11-22 16:37:38,ALL,ALL,1100,1000,0.01,3,1000,0.7,5,None,,0.67,0.01876342494595481,0.7443892750744787,0.03150047640344307,0.6425102595749324,0.025683673846038264,0.6169811320754717,0.040730251216835656,0.7192982456140351,0.029356492159090353,,optimised
