timestamp,meta_site,meta_sex,meta_n_samples,meta_k_features,meta_C,meta_class_weight,meta_coef0,meta_degree,meta_gamma,meta_kernel,meta_outer_cv_fold_count,meta_inner_cv_fold_count,meta_optuna_trials,metric_acc,metric_std_acc,metric_auc,metric_std_auc,metric_f1,metric_std_f1,metric_sens,metric_std_sens,metric_spec,metric_std_spec,cfg_notes,cfg_stage
2025-11-05 11:36:00,ALL,ALL,1100,1000,1.0,balanced,,3,scale,rbf,5,,,0.6863636363636363,0.02757409252382385,0.7497186362131745,0.03518605103154901,0.6685947607261522,0.0286831142011699,0.6566037735849056,0.030188679245283012,0.7140350877192982,0.03401880601695672,,baseline
2025-11-10 18:33:54,ALL,ALL,1100,1000,1.3,balanced,,3,0.0004,rbf,5,,,0.6890909090909091,0.02466301812045554,0.7596160211850381,0.034178152040112764,0.6739383198675016,0.029392641932395026,0.6679245283018866,0.038390547074293964,0.7087719298245613,0.022467102587483676,,baseline
2025-11-10 18:51:26,ALL,ALL,1100,1000,0.001,balanced,,3,scale,linear,5,,,0.6845454545454546,0.02705977466570402,0.7602035749751738,0.03507877525547917,0.6740834735327441,0.02814104348913372,0.6773584905660377,0.03448239034433408,0.6912280701754386,0.036125018038550887,,optimised
2025-11-10 20:41:52,ALL,ALL,1100,1000,1.1,balanced,0.8,1,scale,poly,5,,,0.6827272727272727,0.03141300462394726,0.7604766633565043,0.03482223767581257,0.6720598646021643,0.03350922341189187,0.6754716981132075,0.043272999778036655,0.6894736842105263,0.04061697158873765,,optimsed
2025-11-10 22:25:42,ALL,ALL,1100,1000,0.2,balanced,0.002,3,scale,sigmoid,5,,,0.6799999999999999,0.03090909090909092,0.7422873220787818,0.04186725155498197,0.6694872910245111,0.027449339381084646,0.6716981132075471,0.023414478577341233,0.6877192982456141,0.04628388055534356,,
